id,original_language,original_title,Popularity,release_date,title,AVG Rating,Vote Count,Genre,release_year
44718,en,Get Low,8.215,2010-01-22,Get Low,6.7,135,"['Comedy', 'Drama', 'Other']",2010
40794,it,Mine vaganti,8.202,2010-04-28,Loose Cannons,7.4,310,"['Comedy', 'Drama', 'Romance']",2010
27586,en,The Runaways,8.19,2010-03-19,The Runaways,6.4,448,"['Drama', 'Other']",2010
51736,en,Bloomington,8.176,2010-06-23,Bloomington,6.6,65,"['Drama', 'Romance']",2010
41436,en,Paranormal Activity 2,8.163,2010-10-21,Paranormal Activity 2,5.7,1342,"['Horror', 'Thriller']",2010
43956,en,Tom and Jerry Meet Sherlock Holmes,8.142,2010-08-24,Tom and Jerry Meet Sherlock Holmes,6.6,19,"['Adventure', 'Animation', 'Family', 'Comedy']",2010
13635,fr,L'Instinct de mort,8.131,2010-08-27,Mesrine: Killer Instinct,7.4,434,"['Drama', 'Action', 'Thriller', 'Crime']",2010
52454,en,Mega Shark vs. Crocosaurus,8.129,2010-12-21,Mega Shark vs. Crocosaurus,2.7,60,"['Action', 'Horror', 'Science Fiction']",2010
36800,en,Metropia,8.113,2010-05-12,Metropia,6.3,82,"['Animation', 'Drama', 'Science Fiction', 'Thriller']",2010
44129,en,The Company Men,8.109,2010-10-21,The Company Men,6.6,349,['Drama'],2010
12819,en,Alpha and Omega,8.108,2010-09-17,Alpha and Omega,5.4,227,"['Animation', 'Family', 'Comedy', 'Adventure', 'Romance']",2010
50479,en,Avalon High,8.098,2010-11-12,Avalon High,6.1,313,"['Other', 'Drama', 'Family', 'Fantasy']",2010
42941,en,30 Days of Night: Dark Days,8.086,2010-10-05,30 Days of Night: Dark Days,4.7,218,"['Horror', 'Thriller']",2010
54559,en,Minions: Orientation Day,8.053,2010-12-13,Minions: Orientation Day,6.9,117,"['Animation', 'Comedy', 'Family']",2010
30675,en,Planet Hulk,8.053,2010-02-02,Planet Hulk,6.7,185,"['Animation', 'Action', 'Science Fiction']",2010
44982,en,13,8.007,2010-03-12,13,5.7,392,"['Drama', 'Thriller']",2010
29426,en,Survival of the Dead,7.964,2010-05-28,Survival of the Dead,4.8,199,"['Horror', 'Science Fiction']",2010
53399,it,La solitudine dei numeri primi,7.959,2010-10-10,The Solitude of Prime Numbers,5.8,218,['Drama'],2010
34179,zh,錦衣衛,7.948,2010-02-04,14 Blades,6.6,87,"['Drama', 'Action', 'Thriller']",2010
44874,en,Barbie: A Fashion Fairytale,7.947,2010-09-14,Barbie: A Fashion Fairytale,6.8,228,"['Family', 'Animation']",2010
46020,en,Sharktopus,7.943,2010-09-25,Sharktopus,4.4,69,"['Horror', 'Comedy', 'Science Fiction', 'Thriller', 'Other', 'Action']",2010
39957,en,Burning Bright,7.938,2010-08-17,Burning Bright,6.0,113,"['Drama', 'Horror', 'Thriller']",2010
44603,en,Hereafter,7.886,2010-10-22,Hereafter,5.9,848,"['Drama', 'Fantasy']",2010
46503,en,All Good Things,7.871,2010-12-03,All Good Things,6.0,493,"['Drama', 'Other', 'Thriller', 'Crime', 'Romance']",2010
34769,en,Defendor,7.863,2010-02-26,Defendor,6.4,295,"['Drama', 'Action', 'Comedy', 'Crime']",2010
74471,en,The Dead,7.841,2010-10-07,The Dead,5.7,89,"['Horror', 'Action', 'Thriller', 'Science Fiction']",2010
40619,en,Day & Night,7.835,2010-06-17,Day & Night,7.7,438,"['Animation', 'Family']",2010
44425,hi,दबंग्ग,7.831,2010-09-10,Dabangg,6.2,73,"['Action', 'Comedy', 'Crime']",2010
11439,en,The Ghost Writer,7.829,2010-02-12,The Ghost Writer,6.8,1135,"['Thriller', 'Other']",2010
12645,en,Inhale,7.826,2010-10-01,Inhale,6.1,63,"['Drama', 'Action', 'Thriller']",2010
35025,fr,Le Mac,7.825,2010-02-16,Le Mac,5.7,144,['Comedy'],2010
8999,en,Derailed,7.814,2005-11-11,Derailed,6.2,500,"['Drama', 'Thriller']",2005
34016,en,She's Out of My League,7.775,2010-03-12,She's Out of My League,6.1,970,"['Comedy', 'Romance']",2010
26466,en,Triangle,7.761,2010-02-02,Triangle,6.8,1094,['Horror'],2010
39356,en,Boy,7.759,2012-03-02,Boy,7.5,149,"['Drama', 'Comedy']",2012
44269,fr,Tout ce qui Brille,7.756,2010-12-03,All That Glitters,6.4,456,['Comedy'],2010
41210,en,The Switch,7.745,2010-08-20,The Switch,6.1,1008,"['Comedy', 'Romance', 'Drama']",2010
39053,en,Cyrus,7.735,2010-06-18,Cyrus,6.0,201,"['Comedy', 'Drama', 'Romance']",2010
136294,fr,"L'Amour, c'est mieux à deux",7.701,2010-06-29,The Perfect Date,5.6,118,"['Comedy', 'Romance']",2010
15362,fr,L'ennemi public n°1,7.7,2010-09-03,Mesrine: Public Enemy #1,7.4,404,"['Action', 'Thriller', 'Crime', 'Drama']",2010
41382,en,Lottery Ticket,7.699,2010-08-20,Lottery Ticket,5.7,92,['Comedy'],2010
45958,es,Biutiful,7.697,2010-12-28,Biutiful,7.2,546,['Drama'],2010
8349,de,Der rote Baron,7.676,2010-02-11,The Red Baron,6.5,111,"['Action', 'Adventure', 'Drama', 'Other', 'Other']",2010
41556,en,The Romantics,7.676,2010-09-10,The Romantics,4.9,145,"['Comedy', 'Drama', 'Romance']",2010
37931,en,MacGruber,7.666,2010-05-21,MacGruber,5.3,270,"['Action', 'Adventure', 'Comedy']",2010
46441,en,Mirrors 2,7.663,2010-10-19,Mirrors 2,5.5,182,"['Horror', 'Other', 'Thriller']",2010
19237,en,Kill Theory,7.663,2010-01-29,Kill Theory,5.3,58,"['Horror', 'Thriller', 'Other']",2010
44092,zh,剑雨,7.621,2010-09-01,Reign of Assassins,6.8,87,"['Other', 'Action']",2010
26022,hi,My Name Is Khan,7.619,2010-02-12,My Name Is Khan,7.8,409,"['Drama', 'Romance']",2010
73211,no,Kongen av Bastøy,7.616,2010-12-20,King of Devil's Island,7.3,96,"['Drama', 'Action']",2010
35138,zh,大兵小将,7.607,2010-02-14,Little Big Soldier,6.8,123,"['Action', 'Comedy', 'Adventure']",2010
39210,en,Somewhere,7.596,2010-12-22,Somewhere,6.1,376,"['Comedy', 'Drama']",2010
27583,en,Greenberg,7.57,2010-03-26,Greenberg,5.9,280,"['Comedy', 'Drama', 'Romance']",2010
45272,en,Country Strong,7.567,2010-12-22,Country Strong,6.3,126,"['Drama', 'Romance', 'Other']",2010
49852,en,The Nutcracker in 3D,7.566,2010-11-24,The Nutcracker in 3D,5.5,97,"['Other', 'Fantasy', 'Action', 'Family']",2010
36970,en,Oceans,7.532,2010-04-21,Oceans,7.2,167,"['Other', 'Family']",2010
45094,en,Conviction,7.51,2010-10-15,Conviction,7.2,297,['Drama'],2010
49009,en,The Way Back,7.503,2010-09-03,The Way Back,6.9,759,"['Drama', 'Adventure', 'Other']",2010
48844,en,The Search for Santa Paws,7.452,2010-11-23,The Search for Santa Paws,5.9,85,"['Family', 'Adventure']",2010
38843,en,Ramona and Beezus,7.442,2010-07-23,Ramona and Beezus,6.3,460,"['Comedy', 'Family']",2010
65496,fr,Mes chères études,7.394,2010-11-11,Student Services,4.8,67,['Drama'],2010
41180,en,The Client List,7.382,2010-07-19,The Client List,5.6,108,['Drama'],2010
21634,en,Prayers for Bobby,7.372,2009-02-27,Prayers for Bobby,7.9,220,"['Drama', 'Other', 'Other']",2009
18438,ko,김씨 표류기,7.368,2010-02-05,Castaway on the Moon,8.1,259,"['Drama', 'Comedy', 'Romance']",2010
38961,en,Tamara Drewe,7.364,2010-12-30,Tamara Drewe,5.8,226,"['Comedy', 'Romance']",2010
46829,en,Barney's Version,7.357,2011-01-14,Barney's Version,7.2,210,"['Comedy', 'Drama']",2011
57120,en,Meek's Cutoff,7.309,2010-10-08,Meek's Cutoff,6.5,113,"['Drama', 'Other']",2010
48393,es,Secuestrados,7.297,2010-06-17,Kidnapped,6.3,98,"['Horror', 'Thriller']",2010
31196,en,Growth,7.28,2010-01-29,Growth,5.2,33,"['Horror', 'Science Fiction', 'Thriller']",2010
46138,en,Made in Dagenham,7.275,2010-11-19,Made in Dagenham,6.6,150,"['Comedy', 'Drama', 'Other']",2010
51256,en,Donkey's Christmas Shrektacular,7.265,2010-12-07,Donkey's Christmas Shrektacular,5.3,70,"['Fantasy', 'Animation', 'Drama', 'Comedy', 'Science Fiction', 'Family']",2010
62592,en,Revenge of the Bridesmaids,7.216,2010-07-18,Revenge of the Bridesmaids,6.3,165,"['Comedy', 'Romance', 'Other']",2010
50674,en,The Lost Future,7.188,2010-11-13,The Lost Future,5.0,79,"['Adventure', 'Science Fiction']",2010
42296,en,Catfish,7.172,2010-09-17,Catfish,6.8,284,['Other'],2010
36736,en,The Drawn Together Movie: The Movie!,7.171,2010-04-20,The Drawn Together Movie: The Movie!,6.4,54,"['Animation', 'Comedy']",2010
33195,en,Triage,7.155,2010-08-10,Triage,6.5,82,"['Drama', 'Thriller', 'Other']",2010
47518,en,The Tortured,7.148,2010-06-15,The Tortured,5.3,77,['Horror'],2010
42189,en,Kevin Hart: Seriously Funny,7.146,2010-07-20,Kevin Hart: Seriously Funny,7.3,89,['Comedy'],2010
44835,en,Hesher,7.14,2010-01-22,Hesher,7.0,335,['Drama'],2010
38568,en,Howl,7.12,2010-09-24,Howl,6.8,100,['Drama'],2010
39312,en,Restrepo,7.119,2010-06-25,Restrepo,7.5,188,"['Other', 'Other']",2010
54551,en,Banana,7.118,2010-12-13,Banana,7.1,178,"['Animation', 'Comedy', 'Family']",2010
70076,en,Lying to Be Perfect,7.108,2010-01-30,Lying to Be Perfect,6.1,85,['Comedy'],2010
33511,en,Nowhere Boy,7.099,2010-01-27,Nowhere Boy,7.3,469,['Drama'],2010
41827,en,Red White & Blue,7.09,2010-10-08,Red White & Blue,6.2,64,"['Drama', 'Thriller']",2010
37414,en,The Killer Inside Me,7.087,2010-04-27,The Killer Inside Me,5.9,304,"['Crime', 'Drama', 'Thriller']",2010
21588,it,Dellamorte Dellamore,7.078,1996-04-26,Cemetery Man,7.1,192,"['Fantasy', 'Drama', 'Horror', 'Comedy']",1996
45752,en,Scooby-Doo! Camp Scare,7.048,2010-09-14,Scooby-Doo! Camp Scare,7.2,52,"['Animation', 'Comedy', 'Family']",2010
38093,en,Just Wright,7.047,2010-05-14,Just Wright,6.2,211,"['Comedy', 'Drama', 'Romance']",2010
33427,en,LEGO: The Adventures of Clutch Powers,7.039,2010-01-01,LEGO: The Adventures of Clutch Powers,5.5,41,"['Action', 'Adventure', 'Animation', 'Family']",2010
52077,fr,Rien à déclarer,6.978,2010-12-20,Nothing to Declare,5.8,602,['Comedy'],2010
49350,en,Harriet the Spy: Blog Wars,6.896,2010-03-25,Harriet the Spy: Blog Wars,4.7,127,"['Comedy', 'Drama', 'Family', 'Other']",2010
33602,en,Temple Grandin,6.875,2010-02-06,Temple Grandin,7.8,173,['Drama'],2010
291081,en,Red Riding: In the Year of Our Lord 1974,6.871,2010-02-05,Red Riding: In the Year of Our Lord 1974,6.8,99,"['Thriller', 'Other', 'Crime', 'Drama']",2010
51823,en,Across the Line: The Exodus of Charlie Wright,6.863,2010-12-29,Across the Line: The Exodus of Charlie Wright,5.9,19,"['Drama', 'Action', 'Thriller', 'Crime']",2010
34803,en,Death at a Funeral,6.862,2010-04-15,Death at a Funeral,5.7,439,['Comedy'],2010
46368,en,The Rig,6.856,2010-10-05,The Rig,3.7,39,"['Action', 'Horror', 'Science Fiction', 'Thriller']",2010
38407,en,Shanghai,6.824,2010-10-02,Shanghai,6.1,80,"['Drama', 'Other', 'Romance']",2010
45662,en,Space Chimps 2: Zartog Strikes Back,6.792,2010-05-26,Space Chimps 2: Zartog Strikes Back,4.6,50,"['Animation', 'Family']",2010
42888,en,How Do You Know,6.753,2010-12-17,How Do You Know,5.1,453,"['Comedy', 'Drama', 'Romance']",2010
34182,zh,孔子,6.706,2010-03-18,Confucius,5.9,45,"['Drama', 'Other']",2010
95547,en,Triassic Attack,6.706,2010-11-27,Triassic Attack,3.2,22,"['Horror', 'Science Fiction', 'Other']",2010
47607,en,Tiny Furniture,6.695,2010-11-12,Tiny Furniture,5.9,82,"['Romance', 'Comedy', 'Drama']",2010
33473,en,Stomp the Yard 2: Homecoming,6.684,2010-10-10,Stomp the Yard 2: Homecoming,4.7,48,"['Drama', 'Other']",2010
48466,en,Scared Shrekless,6.682,2010-10-28,Scared Shrekless,6.2,177,"['Animation', 'Comedy']",2010
35428,ru,О чём говорят мужчины,6.675,2010-11-11,What Men Talk About,7.7,71,['Comedy'],2010
47218,en,Happythankyoumoreplease,6.645,2010-01-20,Happythankyoumoreplease,6.5,148,"['Comedy', 'Romance', 'Drama']",2010
35688,en,Why Did I Get Married Too?,6.636,2010-04-02,Why Did I Get Married Too?,5.9,49,"['Comedy', 'Romance']",2010
47386,en,YellowBrickRoad,6.635,2010-01-23,YellowBrickRoad,4.9,75,"['Horror', 'Thriller']",2010
38778,en,Dinner for Schmucks,6.632,2010-07-30,Dinner for Schmucks,5.6,920,['Comedy'],2010
60695,en,Sundays at Tiffany's,6.629,2010-12-06,Sundays at Tiffany's,6.5,43,"['Drama', 'Romance']",2010
33107,en,And Soon the Darkness,6.606,2010-12-17,And Soon the Darkness,5.2,197,"['Horror', 'Thriller', 'Crime', 'Other']",2010
50337,en,Firebreather,6.591,2010-11-24,Firebreather,6.2,33,"['Adventure', 'Fantasy', 'Animation', 'Action', 'Thriller', 'Science Fiction', 'Family']",2010
35458,en,Crazy on the Outside,6.579,2010-01-08,Crazy on the Outside,5.4,48,"['Comedy', 'Romance']",2010
43434,en,Carlos,6.568,2010-10-11,Carlos,7.0,87,"['Crime', 'Drama', 'Thriller', 'Other']",2010
34751,en,Free Willy: Escape from Pirate's Cove,6.568,2010-03-23,Free Willy: Escape from Pirate's Cove,5.2,61,"['Drama', 'Family', 'Adventure']",2010
36956,it,Cosa voglio di più,6.53,2010-06-06,Come Undone,5.6,49,"['Comedy', 'Drama', 'Romance']",2010
36515,en,The Prince & Me 4: The Elephant Adventure,6.523,2010-03-23,The Prince & Me 4: The Elephant Adventure,5.5,37,"['Comedy', 'Romance']",2010
64956,en,Inception: The Cobol Job,6.516,2010-12-07,Inception: The Cobol Job,7.4,227,"['Animation', 'Action', 'Thriller', 'Science Fiction']",2010
29483,en,Beautiful Kate,6.481,2010-01-08,Beautiful Kate,6.1,29,"['Other', 'Drama']",2010
69270,en,Super Hybrid,6.474,2010-01-01,Super Hybrid,5.1,35,['Horror'],2010
40663,en,Gasland,6.468,2010-01-24,Gasland,7.5,80,['Other'],2010
39522,en,Mega Piranha,6.457,2010-04-10,Mega Piranha,2.9,78,"['Action', 'Adventure', 'Horror', 'Science Fiction']",2010
38033,en,Chain Letter,6.44,2010-10-01,Chain Letter,4.1,63,"['Horror', 'Thriller']",2010
43920,en,Dog Pound,6.428,2010-04-24,Dog Pound,7.6,177,['Drama'],2010
41479,en,The Joneses,6.424,2010-04-16,The Joneses,6.2,312,"['Comedy', 'Drama']",2010
291092,en,Red Riding: In the Year of Our Lord 1983,6.423,2010-02-05,Red Riding: In the Year of Our Lord 1983,7.0,70,"['Thriller', 'Crime', 'Drama', 'Other']",2010
44037,en,Lake Placid 3,6.411,2010-08-21,Lake Placid 3,4.4,68,"['Horror', 'Action', 'Science Fiction', 'Thriller']",2010
43939,en,I'm Still Here,6.386,2010-09-10,I'm Still Here,6.0,179,"['Other', 'Comedy', 'Drama']",2010
48186,en,The Boy Who Cried Werewolf,6.372,2010-10-22,The Boy Who Cried Werewolf,6.0,123,"['Family', 'Fantasy', 'Horror', 'Other']",2010
44992,en,Hubble 3D,6.346,2010-03-19,Hubble 3D,7.1,54,['Other'],2010
43263,en,Jesse Stone: No Remorse,6.324,2010-05-09,Jesse Stone: No Remorse,6.8,34,"['Drama', 'Thriller', 'Crime', 'Other']",2010
52010,en,"Ultramarines: A Warhammer 40,000 Movie",6.322,2010-12-10,"Ultramarines: A Warhammer 40,000 Movie",5.2,50,"['Animation', 'Science Fiction']",2010
60809,de,Groupies bleiben nicht zum Frühstück,6.32,2010-10-10,Single By Contract,6.9,104,"['Romance', 'Comedy']",2010
41066,ja,レイトン教授と永遠の歌姫,6.308,2010-12-31,Professor Layton and the Eternal Diva,7.7,78,"['Family', 'Animation']",2010
44678,en,Altitude,6.305,2010-10-10,Altitude,4.9,119,"['Horror', 'Action', 'Thriller', 'Science Fiction']",2010
27569,en,Extraordinary Measures,6.3,2010-01-21,Extraordinary Measures,6.3,153,['Drama'],2010
44638,en,The Tempest,6.3,2010-12-10,The Tempest,5.8,52,"['Drama', 'Fantasy']",2010
24328,en,Tokyo Mater,6.29,2008-12-12,Tokyo Mater,6.0,41,"['Animation', 'Comedy']",2008
57243,fr,Les Femmes du 6e étage,6.281,2010-12-20,The Women on the 6th Floor,6.7,183,['Comedy'],2010
45569,en,Red Hill,6.269,2010-11-05,Red Hill,6.1,79,"['Action', 'Thriller', 'Other']",2010
46207,fr,White Material,6.262,2010-11-19,White Material,7.1,57,['Drama'],2010
46064,en,Den Brother,6.234,2010-08-13,Den Brother,6.0,56,"['Other', 'Family']",2010
13752,no,Max Manus,6.23,2010-09-03,Max Manus: Man of War,7.1,114,"['Drama', 'Other', 'Other']",2010
36801,en,Cemetery Junction,6.225,2010-08-17,Cemetery Junction,6.6,116,"['Drama', 'Comedy']",2010
38031,en,You Will Meet a Tall Dark Stranger,6.209,2010-05-23,You Will Meet a Tall Dark Stranger,5.8,431,"['Comedy', 'Drama', 'Romance']",2010
47407,en,Milf,6.198,2010-10-17,Milf,4.1,41,['Comedy'],2010
40194,fr,Coursier,6.195,2010-02-24,Paris Express,4.9,74,"['Comedy', 'Action', 'Crime']",2010
39845,en,Love Ranch,6.185,2010-06-30,Love Ranch,6.1,28,['Drama'],2010
45745,en,Sintel,6.157,2010-09-30,Sintel,7.6,99,"['Animation', 'Fantasy']",2010
10797,da,Terkel i knibe,6.135,2010-03-26,Terkel in Trouble,6.4,39,"['Animation', 'Comedy']",2010
51072,fr,De vrais mensonges,6.092,2010-12-21,Beautiful Lies,5.8,70,"['Comedy', 'Romance']",2010
66195,en,The Perfect Host,6.088,2010-07-01,The Perfect Host,6.3,217,"['Comedy', 'Thriller', 'Crime']",2010
39440,en,"Waiting for ""Superman""",6.068,2010-09-24,"Waiting for ""Superman""",7.0,70,['Other'],2010
37737,hi,Kites,6.058,2010-05-21,Kites,5.8,67,"['Drama', 'Action', 'Romance']",2010
46837,en,Kaboom,6.052,2010-10-06,Kaboom,5.7,175,"['Drama', 'Science Fiction', 'Comedy', 'Other']",2010
80188,en,Boy Wonder,6.036,2010-08-12,Boy Wonder,6.6,77,"['Action', 'Crime', 'Drama', 'Thriller']",2010
12834,en,Leaves of Grass,5.996,2010-09-17,Leaves of Grass,6.0,214,"['Comedy', 'Crime', 'Thriller']",2010
51794,en,Five Minarets in New York,5.994,2010-11-17,Five Minarets in New York,5.7,49,['Drama'],2010
51090,fr,L'Âge de raison,5.982,2010-07-28,With Love... from the Age of Reason,5.3,64,"['Comedy', 'Romance']",2010
40016,en,Birdemic: Shock and Terror,5.961,2010-02-27,Birdemic: Shock and Terror,2.0,152,"['Horror', 'Science Fiction']",2010
40247,en,Please Give,5.945,2010-01-22,Please Give,6.3,81,"['Comedy', 'Drama']",2010
54602,en,Skateland,5.938,2011-05-13,Skateland,5.4,16,['Drama'],2011
56811,en,Cropsey,5.925,2009-04-25,Cropsey,6.0,90,"['Other', 'Other', 'Horror', 'Crime']",2009
41518,hi,Guzaarish,5.919,2010-11-19,Guzaarish,7.6,52,"['Drama', 'Romance']",2010
29159,it,Giallo,5.854,2010-03-13,Giallo,4.0,64,"['Crime', 'Horror', 'Other', 'Thriller']",2010
28465,en,A Dangerous Man,5.853,2010-02-09,A Dangerous Man,5.1,53,"['Crime', 'Action', 'Adventure', 'Thriller']",2010
27297,ja,Gurotesuku,5.828,2010-07-16,Grotesque,5.3,69,"['Horror', 'Thriller']",2010
45839,en,FRED: The Movie,5.807,2010-09-18,FRED: The Movie,5.0,81,"['Comedy', 'Family', 'Other']",2010
71700,en,Repeaters,5.801,2010-04-22,Repeaters,5.7,75,"['Science Fiction', 'Thriller', 'Drama', 'Other']",2010
32916,en,Scooby-Doo! Abracadabra-Doo,5.787,2010-02-16,Scooby-Doo! Abracadabra-Doo,6.8,58,"['Animation', 'Comedy', 'Family', 'Other', 'Fantasy']",2010
55692,en,Scrat's Continental Crack-Up,5.784,2010-12-25,Scrat's Continental Crack-Up,6.9,67,['Animation'],2010
26583,en,The Keeper,5.779,2010-01-19,The Keeper,5.3,42,"['Action', 'Thriller']",2010
27584,en,High School,5.762,2010-06-03,High School,5.8,68,['Comedy'],2010
43950,fr,Amer,5.749,2010-04-02,Amer,6.6,59,"['Thriller', 'Horror']",2010
44027,en,"My Son, My Son, What Have Ye Done",5.74,2010-04-24,"My Son, My Son, What Have Ye Done",6.1,85,"['Crime', 'Drama', 'Thriller']",2010
26010,cn,狼牙,5.716,2010-12-28,Legendary Assassin,6.2,33,['Action'],2010
43942,en,Freakonomics,5.705,2010-10-01,Freakonomics,6.6,57,['Other'],2010
48395,fi,Rare Exports,5.704,2010-12-03,Rare Exports: A Christmas Tale,6.5,233,['Fantasy'],2010
46713,en,Hunt to Kill,5.673,2010-11-06,Hunt to Kill,5.1,60,"['Action', 'Adventure', 'Thriller']",2010
41988,en,DC Showcase: Jonah Hex,5.646,2010-07-27,DC Showcase: Jonah Hex,6.8,38,"['Animation', 'Action', 'Other']",2010
57749,en,The Clinic,5.62,2010-10-10,The Clinic,5.2,59,"['Other', 'Horror', 'Thriller', 'Crime']",2010
37659,en,When You're Strange,5.582,2010-04-09,When You're Strange,7.6,85,"['Other', 'Other']",2010
39681,fr,Les 7 jours du talion,5.575,2010-07-28,Seven Days,6.3,76,"['Drama', 'Horror', 'Thriller']",2010
18530,en,The Cry of the Owl,5.572,2010-03-12,The Cry of the Owl,5.6,46,['Drama'],2010
56812,es,Balada triste de trompeta,5.552,2011-08-19,The Last Circus,6.7,177,"['Action', 'Drama', 'Thriller']",2011
291084,en,Red Riding: In the Year of Our Lord 1980,5.499,2010-02-05,Red Riding: In the Year of Our Lord 1980,7.1,73,"['Thriller', 'Crime', 'Drama', 'Other']",2010
44737,fr,Bébés,5.45,2010-05-07,Babies,7.0,77,['Other'],2010
54553,en,Home Makeover,5.45,2010-12-13,Home Makeover,6.9,89,"['Animation', 'Comedy', 'Family']",2010
35217,de,Friendship!,5.442,2010-01-14,Friendship!,6.6,76,['Comedy'],2010
52208,en,Nude Nuns with Big Guns,5.429,2010-09-24,Nude Nuns with Big Guns,4.2,55,"['Thriller', 'Action', 'Comedy']",2010
33555,en,Sherlock Holmes,5.39,2010-01-26,Sherlock Holmes,5.6,53,"['Fantasy', 'Drama', 'Horror', 'Action', 'Thriller', 'Other']",2010
89704,en,Happy People: A Year in the Taiga,5.38,2010-09-03,Happy People: A Year in the Taiga,7.7,65,['Other'],2010
45316,hi,उड़ान,5.376,2010-06-17,Udaan,7.2,83,['Drama'],2010
37708,en,Wild Things: Foursome,5.371,2010-06-01,Wild Things: Foursome,5.0,36,"['Crime', 'Drama', 'Other']",2010
40912,en,2001 Maniacs: Field of Screams,5.364,2010-07-20,2001 Maniacs: Field of Screams,4.0,31,"['Comedy', 'Horror']",2010
39030,en,El Materdor,5.352,2010-11-02,El Materdor,5.7,24,['Animation'],2010
59435,en,An Invisible Sign,5.342,2010-10-06,An Invisible Sign,5.1,58,"['Family', 'Drama', 'Romance', 'Comedy']",2010
54770,ja,時をかける少女,5.319,2010-09-12,Time Traveller: The Girl Who Leapt Through Time,6.3,26,['Adventure'],2010
44950,en,A Horrible Way to Die,5.316,2010-11-06,A Horrible Way to Die,5.2,36,"['Horror', 'Thriller', 'Drama']",2010
52060,en,Christmas Cupid,5.281,2010-12-12,Christmas Cupid,5.8,107,"['Other', 'Fantasy', 'Comedy', 'Romance', 'Family']",2010
44978,hi,गोलमाल 3,5.278,2010-11-05,Golmaal 3,5.4,34,"['Comedy', 'Family']",2010
30239,it,Vincere,5.254,2010-03-19,Vincere,6.5,54,"['Drama', 'Other']",2010
44809,en,Dinocroc vs. Supergator,5.247,2010-06-26,Dinocroc vs. Supergator,4.0,22,"['Horror', 'Science Fiction']",2010
39806,en,Princess Ka'iulani,5.239,2010-05-14,Princess Ka'iulani,5.1,22,['Drama'],2010
